Date,TSLA_Close,DPS_Close,GOOGL_Close,F_Close,AMZN_Close,JACK_Close
2010-12-17,31.360001,37.970001,295.695709,16.799999,177.580002,21.49
2010-12-20,31.700001,37.0,297.82782,16.85,183.289993,21.459999
2010-12-21,32.259998,36.830002,301.836823,16.99,184.75,21.26
2010-12-22,32.630001,36.310001,303.048035,16.99,184.759995,21.440001
2010-12-23,30.09,36.240002,302.417419,16.780001,182.589996,21.57
2010-12-27,25.549999,36.029999,301.491486,16.870001,182.139999,21.620001
2010-12-28,26.41,36.0,299.759766,16.73,181.089996,21.34
2010-12-29,27.73,35.799999,300.800812,16.74,183.369995,21.299999
2010-12-30,26.5,35.669998,299.729736,16.690001,182.75,21.35
2010-12-31,26.629999,35.16,297.282288,16.790001,180.0,21.129999
2011-01-03,26.620001,35.389999,302.477478,17.25,184.220001,21.49
2011-01-04,26.67,35.5,301.361359,17.379999,185.009995,20.950001
2011-01-05,26.83,36.25,304.839844,17.889999,187.419998,21.559999
2011-01-06,27.879999,36.580002,307.057068,18.219999,185.860001,21.549999
2011-01-07,28.24,35.439999,308.528534,18.27,185.490005,21.389999
2011-01-10,28.450001,35.080002,307.412415,18.309999,184.679993,21.57
2011-01-11,26.959999,35.630001,308.313324,18.280001,184.339996,22.09
2011-01-12,26.959999,35.860001,308.743744,18.709999,184.080002,22.33
2011-01-13,26.219999,35.75,308.653656,18.68,185.529999,22.719999
2011-01-14,25.75,35.549999,312.402405,18.65,188.75,22.68
2011-01-18,25.639999,35.34,320.135132,18.700001,191.25,23.1
2011-01-19,24.030001,35.380001,316.191193,17.9,186.869995,22.809999
2011-01-20,22.620001,35.02,313.6987,17.780001,181.960007,22.540001
2011-01-21,23.040001,35.18,306.221222,17.950001,177.419998,22.49
2011-01-24,24.49,34.939999,305.845856,17.93,176.850006,22.709999
2011-01-25,24.68,35.419998,310.265259,17.889999,176.699997,22.879999
2011-01-26,24.75,35.369999,308.558563,18.370001,175.389999,22.870001
2011-01-27,24.92,35.419998,308.703705,18.790001,184.449997,23.25
2011-01-28,24.01,34.84,300.795807,16.27,171.139999,21.76
2011-01-31,24.1,35.43,300.480469,15.95,169.639999,21.940001
2011-02-01,23.91,35.349998,305.825836,15.89,172.110001,22.459999
2011-02-02,23.940001,35.389999,306.306305,15.4,173.529999,22.77
2011-02-03,23.629999,35.27,305.380371,15.76,173.710007,22.809999
2011-02-04,23.459999,35.639999,305.795807,15.72,175.929993,22.700001
2011-02-07,23.07,35.709999,307.452454,16.110001,176.429993,22.67
2011-02-08,24.49,35.259998,309.499512,16.24,183.059998,23.139999
2011-02-09,23.209999,35.18,308.558563,16.09,185.300003,23.309999
2011-02-10,23.219999,33.959999,308.528534,15.95,186.210007,23.690001
2011-02-11,23.25,33.959999,312.562561,16.379999,189.25,23.879999
2011-02-14,23.08,33.73,314.389404,16.09,190.419998,23.969999
2011-02-15,22.84,34.0,312.38739,16.1,189.029999,24.110001
2011-02-16,24.73,34.25,312.422424,16.049999,186.619995,24.24
2011-02-17,23.6,36.200001,312.942932,15.97,187.759995,24.02
2011-02-18,23.18,36.41,315.355347,15.77,186.5,24.110001
2011-02-22,21.870001,35.799999,305.4104,15.23,180.419998,23.370001
2011-02-23,21.83,35.549999,305.965973,14.86,176.679993,23.309999
2011-02-24,22.530001,35.84,304.714722,14.7,177.75,21.65
2011-02-25,23.610001,36.43,305.325317,15.07,177.240005,22.139999
2011-02-28,23.889999,36.060001,307.007019,15.05,173.289993,22.0
2011-03-01,23.940001,36.509998,300.680695,14.66,169.440002,21.77
2011-03-02,24.02,36.419998,300.695709,14.66,172.020004,21.75
2011-03-03,24.360001,37.310001,305.085083,14.76,172.789993,22.15
2011-03-04,24.950001,37.41,300.610596,14.42,171.669998,22.17
2011-03-07,24.940001,37.349998,296.126129,14.01,169.080002,22.4
2011-03-08,24.66,37.580002,296.451447,14.47,166.889999,23.09
2011-03-09,24.719999,37.970001,296.181183,14.29,169.050003,23.190001
2011-03-10,24.01,37.259998,290.44043,14.06,166.139999,22.969999
2011-03-11,24.07,37.470001,288.643646,14.36,168.070007,23.27
2011-03-14,23.25,37.700001,285.280273,14.3,166.729996,23.15
2011-03-15,22.950001,37.419998,285.065063,14.67,165.080002,22.629999
2011-03-16,22.82,36.990002,278.828827,14.18,164.699997,22.459999
2011-03-17,22.809999,37.259998,280.960968,14.26,160.970001,22.379999
2011-03-18,22.959999,37.880001,280.810822,14.49,161.820007,22.5
2011-03-21,22.73,37.0,288.538544,14.59,164.520004,22.629999
2011-03-22,22.190001,37.380001,288.948944,14.34,162.600006,22.26
2011-03-23,22.209999,37.700001,291.371368,14.31,165.320007,22.469999
2011-03-24,22.33,37.880001,293.738739,15.04,171.100006,22.59
2011-03-25,22.75,37.880001,290.160156,15.01,170.979996,22.780001
2011-03-28,23.25,37.310001,287.967957,14.86,169.350006,22.43
2011-03-29,23.92,37.549999,291.156158,14.84,174.619995,22.66
2011-03-30,23.709999,37.41,291.211212,14.86,179.419998,22.870001
2011-03-31,27.75,37.16,293.673676,14.91,180.130005,22.68
2011-04-01,26.66,37.509998,296.196198,15.16,180.130005,22.58
2011-04-04,25.83,37.740002,294.134125,15.55,182.940002,22.549999
2011-04-05,26.700001,37.41,284.829834,15.79,185.289993,22.530001
2011-04-06,26.49,37.57,287.37738,15.73,182.759995,22.690001
2011-04-07,27.24,37.650002,290.290283,15.53,184.910004,22.440001
2011-04-08,26.49,37.459999,289.369354,15.33,184.710007,22.17
2011-04-11,25.27,38.150002,288.973969,14.86,184.039993,21.120001
2011-04-12,24.65,38.669998,285.590576,14.91,180.479996,21.129999
2011-04-13,24.93,38.549999,288.428436,14.98,182.289993,21.139999
2011-04-14,25.139999,38.66,289.544556,14.81,181.820007,20.870001
2011-04-15,25.58,38.310001,265.615601,14.71,180.009995,20.889999
2011-04-18,25.030001,38.540001,263.683685,14.62,178.339996,20.65
2011-04-19,25.16,38.82,261.026031,14.66,178.820007,20.450001
2011-04-20,25.75,38.869999,263.128143,15.09,183.869995,20.799999
2011-04-21,26.74,39.07,262.812805,15.43,185.889999,20.59
2011-04-25,26.389999,38.75,262.787781,15.54,185.419998,20.4
2011-04-26,26.93,38.630001,266.676666,15.66,182.300003,20.389999
2011-04-27,27.08,40.060001,269.149139,15.58,196.630005,20.5
2011-04-28,27.66,39.619999,269.254242,15.5,195.070007,20.6
2011-04-29,27.6,39.200001,272.322327,15.47,195.809998,20.65
2011-05-02,27.450001,39.389999,269.549561,15.45,201.190002,20.299999
2011-05-03,26.870001,39.720001,267.212219,15.38,198.449997,20.43
2011-05-04,26.690001,39.209999,268.163177,15.15,199.970001,20.040001
2011-05-05,26.440001,39.279999,267.402405,15.08,197.110001,20.02
2011-05-06,27.120001,39.279999,267.917908,15.11,197.600006,20.120001
2011-05-09,27.91,39.380001,269.1091,15.08,200.800003,20.0
2011-05-10,28.33,39.650002,271.601593,15.15,203.940002,20.459999
2011-05-11,27.07,40.75,267.992981,15.15,204.380005,20.620001
2011-05-12,27.67,41.419998,267.792786,15.26,206.070007,20.65
2011-05-13,27.549999,41.779999,265.040039,15.08,202.559998,20.719999
2011-05-16,26.6,41.860001,259.469482,15.13,192.509995,20.4
2011-05-17,25.959999,42.220001,265.495483,14.97,194.809998,20.290001
2011-05-18,26.35,41.639999,265.170166,15.12,197.089996,21.08
2011-05-19,28.200001,42.279999,265.8909,15.12,198.800003,22.27
2011-05-20,27.969999,42.099998,262.277283,15.0,198.649994,22.1
2011-05-23,26.82,41.900002,259.454468,14.8,196.220001,21.32
2011-05-24,26.719999,41.91,259.389404,14.66,193.270004,21.26
2011-05-25,28.98,41.439999,260.095093,14.58,192.259995,21.51
2011-05-26,29.48,41.560001,259.32431,14.56,195.0,21.959999
2011-05-27,29.549999,41.060001,260.710724,14.6,194.130005,21.860001
2011-05-31,30.139999,41.200001,264.77478,14.92,196.690002,22.209999
2011-06-01,28.52,40.939999,263.063049,14.23,192.399994,21.85
2011-06-02,28.76,40.759998,264.294281,14.18,193.649994,21.34
2011-06-03,30.129999,40.299999,261.801788,14.01,188.320007,20.82
2011-06-06,28.700001,40.07,260.790802,13.91,185.690002,21.0
2011-06-07,28.370001,40.169998,259.77478,13.95,187.550003,20.68
2011-06-08,27.120001,39.740002,259.844849,13.7,188.050003,20.5
2011-06-09,27.620001,39.91,258.623627,13.8,189.679993,20.65
2011-06-10,27.860001,40.310001,255.01001,13.35,186.529999,20.639999
2011-06-13,28.43,40.77,252.617615,13.14,186.289993,21.01
2011-06-14,28.6,41.119999,254.439438,13.43,189.960007,21.07
2011-06-15,27.32,40.720001,251.72673,13.15,185.979996,21.17
2011-06-16,26.5,40.68,250.43544,12.83,183.649994,21.35
2011-06-17,26.5,40.540001,242.752747,12.77,186.369995,21.610001
2011-06-20,26.01,40.900002,242.532532,12.94,187.720001,22.049999
2011-06-21,27.530001,40.810001,246.74675,13.32,194.229996,22.110001
2011-06-22,27.209999,40.439999,243.748749,13.36,191.630005,22.309999
2011-06-23,27.709999,40.040001,240.350357,13.47,194.160004,22.370001
2011-06-24,27.57,39.889999,237.677673,13.24,192.550003,22.360001
2011-06-27,27.459999,40.549999,241.641647,13.46,201.25,22.32
2011-06-28,28.110001,40.779999,247.072067,13.33,202.350006,22.58
2011-06-29,28.290001,41.41,249.034027,13.42,204.179993,22.57
2011-06-30,29.129999,41.93,253.443451,13.79,204.490005,22.780001
2011-07-01,29.02,42.150002,260.775787,14.02,209.490005,23.559999
2011-07-05,29.139999,42.740002,266.486481,14.1,213.190002,23.549999
2011-07-06,28.959999,42.810001,267.947937,13.96,214.190002,23.389999
2011-07-07,29.73,41.650002,273.573578,14.12,216.740005,23.360001
2011-07-08,28.809999,41.919998,266.261261,13.88,218.279999,23.5
2011-07-11,28.35,41.259998,263.9039,13.32,212.550003,23.280001
2011-07-12,28.17,41.459999,267.272278,13.12,211.229996,23.299999
2011-07-13,28.639999,41.470001,269.399414,13.27,213.5,23.74
2011-07-14,27.610001,40.869999,264.734741,13.09,210.380005,23.790001
2011-07-15,27.58,40.830002,299.1091,13.09,212.869995,23.469999
2011-07-18,27.23,39.77,297.767761,12.9,211.529999,23.4
2011-07-19,27.889999,40.779999,301.576569,13.09,218.059998,23.83
2011-07-20,28.690001,40.77,297.972961,13.08,215.550003,23.620001
2011-07-21,28.700001,40.490002,303.798798,13.28,213.210007,23.700001
2011-07-22,29.290001,40.360001,309.424438,13.31,216.520004,23.59
2011-07-25,28.49,39.720001,309.799805,13.17,213.490005,23.5
2011-07-26,28.0,39.639999,311.571564,12.94,214.179993,23.5
2011-07-27,27.639999,38.630001,303.91391,12.37,222.520004,22.950001
2011-07-28,28.17,38.25,305.775787,12.32,223.899994,22.73
2011-07-29,28.17,37.759998,302.147156,12.21,222.520004,22.719999
2011-08-01,28.77,37.57,303.68869,12.35,221.320007,22.76
2011-08-02,27.34,37.310001,296.49649,11.85,211.699997,21.65
2011-08-03,27.200001,37.889999,300.885895,11.65,209.960007,22.16
2011-08-04,24.75,36.580002,289.049042,10.86,201.479996,21.41
2011-08-05,24.24,37.439999,289.809814,10.84,202.699997,20.610001
2011-08-08,23.639999,35.560001,273.283295,9.93,193.699997,19.299999
2011-08-09,25.059999,36.220001,286.992004,10.91,205.089996,20.389999
2011-08-10,23.82,35.009998,274.779785,10.41,194.130005,18.889999
2011-08-11,25.299999,36.630001,281.346344,10.94,198.360001,20.469999
2011-08-12,26.309999,37.43,282.167175,11.06,202.300003,20.1
2011-08-15,26.23,37.049999,278.89389,11.35,202.949997,20.219999
2011-08-16,26.1,36.889999,269.769775,11.22,197.679993,19.91
2011-08-17,25.83,37.18,266.841827,11.11,195.929993,19.870001
2011-08-18,24.26,36.27,252.692688,10.38,182.520004,18.57
2011-08-19,22.299999,35.740002,245.705704,9.99,178.929993,18.82
2011-08-22,21.950001,35.830002,249.334335,10.01,177.539993,18.98
2011-08-23,22.959999,36.419998,259.669678,10.31,193.550003,19.559999
2011-08-24,23.870001,36.09,261.906921,10.45,193.729996,19.870001
2011-08-25,23.110001,35.59,260.280273,10.28,192.029999,19.280001
2011-08-26,23.73,36.57,263.693695,10.4,199.270004,20.059999
2011-08-29,24.709999,37.84,269.809814,10.93,206.529999,20.93
2011-08-30,24.629999,38.07,270.620605,10.87,210.919998,20.92
2011-08-31,24.74,38.48,270.750763,11.12,215.229996,20.77
2011-09-01,24.0,38.23,266.51651,10.85,212.539993,20.24
2011-09-02,23.07,37.73,262.682678,10.42,210.0,19.9
2011-09-06,22.940001,37.43,261.351349,10.22,216.179993,19.76
2011-09-07,23.84,37.59,267.282288,10.56,219.899994,20.1
2011-09-08,23.610001,37.349998,267.747742,10.34,217.259995,20.0
2011-09-09,22.969999,36.849998,262.687683,10.05,211.389999,19.6
2011-09-12,22.879999,36.830002,265.325317,10.11,216.559998,19.83
2011-09-13,24.08,37.560001,265.025024,10.17,219.529999,20.16
2011-09-14,24.34,38.009998,266.3013,10.32,222.570007,20.459999
2011-09-15,24.82,37.939999,271.551544,10.63,226.779999,20.610001
2011-09-16,25.799999,38.43,273.613617,10.62,239.300003,20.799999
2011-09-19,25.77,37.91,273.608612,10.54,241.690002,20.780001
2011-09-20,26.01,38.200001,273.588593,10.42,233.25,20.35
2011-09-21,25.85,37.369999,269.869873,9.97,231.869995,19.709999
2011-09-22,25.629999,37.560001,260.590576,9.62,223.229996,19.1
2011-09-23,26.379999,36.970001,263.018005,9.86,223.610001,19.6
2011-09-26,25.52,37.23,266.211212,10.08,229.850006,20.51
2011-09-27,26.190001,37.200001,269.939941,10.12,224.210007,20.6
2011-09-28,24.59,36.509998,264.684692,9.93,229.710007,20.26
2011-09-29,24.120001,38.16,264.014008,10.0,222.440002,20.49
2011-09-30,24.389999,38.779999,257.777771,9.67,216.229996,19.92
2011-10-03,23.73,37.240002,248.008011,9.37,211.979996,19.26
2011-10-04,23.66,37.459999,251.201202,10.08,212.5,19.58
2011-10-05,25.370001,37.02,252.6026,10.56,219.5,19.629999
2011-10-06,26.959999,37.810001,257.61261,10.99,221.509995,20.059999
2011-10-07,26.99,38.470001,257.81781,10.69,224.740005,19.370001
2011-10-10,27.879999,39.240002,268.853851,11.21,231.320007,20.549999
2011-10-11,27.610001,38.939999,271.861847,11.24,235.479996,20.540001
2011-10-12,27.799999,39.720001,274.524536,11.38,236.809998,21.129999
2011-10-13,27.940001,39.700001,279.77478,11.34,236.149994,21.15
2011-10-14,28.049999,39.799999,296.136139,11.56,246.710007,20.66
2011-10-17,27.42,39.220001,291.49649,11.4,242.330002,19.76
2011-10-18,28.34,39.48,295.550537,11.78,243.880005,20.0
2011-10-19,27.57,39.220001,290.640656,11.56,231.529999,19.790001
2011-10-20,27.34,39.439999,292.127136,11.7,233.610001,19.629999
2011-10-21,28.030001,40.080002,295.540527,12.26,234.779999,19.98
2011-10-24,28.549999,40.119999,298.508514,12.51,237.610001,20.16
2011-10-25,28.25,39.34,291.871857,12.43,227.149994,19.889999
2011-10-26,27.98,37.91,293.448456,11.87,198.399994,19.799999
2011-10-27,28.76,36.849998,299.634644,12.08,206.779999,21.129999
2011-10-28,29.870001,37.389999,300.370361,12.0,217.320007,20.889999
2011-10-31,29.370001,37.450001,296.616608,11.68,213.509995,20.58
2011-11-01,28.879999,36.599998,289.614624,11.08,212.100006,19.99
2011-11-02,28.709999,37.09,292.702698,11.15,215.619995,20.129999
2011-11-03,32.459999,37.720001,299.049042,11.32,218.289993,20.379999
2011-11-04,32.310001,37.130001,298.368378,11.27,216.479996,20.49
2011-11-07,31.27,37.400002,304.469482,11.22,217.0,20.83
2011-11-08,31.84,37.080002,306.476471,11.61,217.990005,21.040001
2011-11-09,30.879999,36.490002,300.775787,11.04,211.220001,20.190001
2011-11-10,31.33,37.400002,297.83783,10.99,210.789993,20.459999
2011-11-11,33.639999,37.189999,304.479492,11.14,217.389999,20.83
2011-11-14,33.220001,36.529999,306.806793,11.02,218.929993,20.389999
2011-11-15,33.93,36.720001,308.588593,10.87,217.830002,20.690001
2011-11-16,34.939999,36.07,306.041046,10.56,211.990005,20.360001
2011-11-17,33.68,35.790001,300.735748,10.17,204.520004,20.290001
2011-11-18,32.599998,36.720001,297.737732,10.1,197.139999,20.65
2011-11-21,31.76,35.830002,290.760773,10.05,189.25,20.120001
2011-11-22,32.07,35.68,290.290283,10.09,192.339996,19.610001
2011-11-23,31.450001,34.779999,285.340332,9.83,188.990005,19.209999
2011-11-25,31.66,34.959999,281.781769,9.75,182.399994,18.67
2011-11-28,32.560001,35.700001,294.389404,10.0,194.149994,19.799999
2011-11-29,31.75,35.57,291.756744,9.99,188.389999,19.85
2011-11-30,32.740002,36.529999,299.994995,10.6,192.289993,20.5
2011-12-01,32.599998,36.639999,307.1922,10.59,197.130005,20.059999
2011-12-02,33.299999,36.689999,310.490479,10.9,196.029999,20.629999
2011-12-05,34.419998,37.700001,313.138153,11.11,196.240005,21.18
2011-12-06,34.869999,37.560001,312.197205,11.05,191.990005,21.110001
2011-12-07,34.189999,37.73,312.007019,11.08,195.320007,20.98
2011-12-08,30.889999,37.919998,308.333344,10.75,190.479996,20.530001
2011-12-09,31.040001,37.82,314.024017,11.03,193.029999,20.98
2011-12-12,30.41,37.779999,313.007996,10.85,189.520004,20.790001
2011-12-13,29.450001,37.66,313.128143,10.48,180.509995,20.43
2011-12-14,28.530001,37.779999,309.34433,10.15,180.210007,20.07
2011-12-15,28.620001,38.200001,310.080078,10.25,181.259995,20.35
2011-12-16,28.0,38.810001,313.293304,10.25,181.259995,20.549999
2011-12-19,27.75,38.529999,311.226227,10.02,179.330002,20.35
2011-12-20,27.9,39.240002,315.500488,10.33,182.520004,20.879999
2011-12-21,27.57,39.32,313.223236,10.66,174.350006,20.98
2011-12-22,27.77,39.279999,315.165161,10.94,179.029999,20.9
2011-12-23,27.9,39.830002,316.886902,10.95,177.279999,21.049999
2011-12-27,28.57,39.880001,320.445435,10.81,176.270004,21.09
2011-12-28,28.51,39.41,320.170166,10.52,173.889999,20.690001
2011-12-29,28.73,39.91,321.521515,10.68,173.860001,20.860001
2011-12-30,28.559999,39.48,323.273285,10.76,173.100006,20.9
2012-01-03,28.08,38.34,333.038025,11.13,179.029999,21.99
2012-01-04,27.709999,38.549999,334.474487,11.3,177.509995,21.83
2012-01-05,27.120001,38.790001,329.834839,11.59,177.610001,21.629999
2012-01-06,26.91,38.52,325.335327,11.71,182.610001,21.639999
2012-01-09,27.25,38.52,311.541534,11.8,178.559998,21.299999
2012-01-10,27.620001,38.619999,311.881897,11.8,179.339996,21.440001
2012-01-11,28.23,38.150002,313.293304,12.07,178.899994,21.91
2012-01-12,28.25,37.959999,315.135132,12.14,175.929993,21.879999
2012-01-13,22.790001,37.82,312.8078,12.04,178.419998,21.74
2012-01-17,26.6,37.630001,314.604614,12.02,181.660004,21.58
2012-01-18,26.809999,37.720001,316.771759,12.34,189.440002,21.620001
2012-01-19,26.76,37.330002,320.105103,12.61,194.449997,21.66
2012-01-20,26.6,37.669998,293.2883,12.59,190.929993,21.48
2012-01-23,26.77,38.09,293.05304,12.66,186.089996,21.51
2012-01-24,27.42,37.799999,290.755768,12.82,187.0,21.35
2012-01-25,27.969999,38.759998,285.030029,12.93,187.800003,21.360001
2012-01-26,28.940001,39.080002,284.33432,12.79,193.320007,21.549999
2012-01-27,29.33,38.709999,290.280273,12.21,195.369995,21.620001
2012-01-30,29.57,38.369999,289.134125,12.29,192.149994,21.530001
2012-01-31,29.07,38.82,290.345337,12.42,194.440002,21.200001
2012-02-01,29.58,39.049999,290.705719,12.33,179.460007,22.07
2012-02-02,30.25,39.080002,292.847839,12.26,181.720001,22.6
2012-02-03,31.15,38.650002,298.46347,12.79,187.679993,23.209999
2012-02-06,31.799999,38.330002,304.849854,12.96,183.139999,23.15
2012-02-07,31.6,38.459999,303.68869,12.88,184.190002,23.190001
2012-02-08,31.93,38.18,305.230225,12.84,185.479996,23.24
2012-02-09,32.580002,38.130001,306.036041,12.69,184.979996,23.33
2012-02-10,31.1,38.509998,303.25827,12.44,185.539993,23.07
2012-02-13,31.49,38.639999,306.406403,12.54,191.589996,23.17
2012-02-14,33.169998,39.110001,305.185181,12.48,191.300003,22.99
2012-02-15,33.599998,39.900002,303.083069,12.38,184.470001,22.99
2012-02-16,34.18,40.0,303.563568,12.74,179.929993,23.32
2012-02-17,34.970001,39.549999,302.62262,12.75,182.5,23.6
2012-02-21,34.5,39.209999,307.307312,12.53,182.259995,23.559999
2012-02-22,34.220001,38.880001,304.274261,12.28,180.580002,23.75
2012-02-23,34.529999,38.869999,303.358368,12.4,178.889999,23.030001
2012-02-24,33.75,38.59,305.255249,12.23,179.130005,23.379999
2012-02-27,33.619999,38.41,304.959961,12.3,178.529999,23.57
2012-02-28,33.810001,38.119999,309.504517,12.25,183.800003,24.15
2012-02-29,33.41,38.049999,309.434448,12.38,179.690002,23.85
2012-03-01,34.41,38.139999,311.511505,12.66,180.039993,23.34
2012-03-02,34.040001,37.799999,310.935944,12.72,179.300003,22.84
2012-03-05,33.77,37.860001,307.432434,12.46,180.259995,22.84
2012-03-06,33.110001,37.860001,302.782776,12.09,181.089996,22.540001
2012-03-07,33.119999,37.68,303.703705,12.24,183.770004,23.07
2012-03-08,33.07,37.700001,303.873871,12.46,187.639999,23.17
2012-03-09,34.740002,38.09,300.425415,12.58,184.320007,23.610001
2012-03-12,36.009998,38.529999,302.877869,12.43,183.389999,23.59
2012-03-13,36.09,38.93,309.199188,12.7,184.589996,23.959999
2012-03-14,35.290001,38.650002,308.303314,12.88,182.259995,23.879999
2012-03-15,35.0,38.450001,310.875885,12.9,184.429993,24.09
2012-03-16,35.32,38.549999,312.832825,12.51,185.050003,23.940001
2012-03-19,34.98,38.66,317.307312,12.63,185.520004,23.82
2012-03-20,34.959999,38.380001,317.062073,12.54,192.330002,23.76
2012-03-21,35.150002,38.599998,320.310303,12.57,191.729996,23.639999
2012-03-22,34.400002,38.950001,323.348358,12.32,192.399994,23.32
2012-03-23,34.080002,38.77,321.616608,12.32,195.039993,23.51
2012-03-26,37.400002,38.759998,324.98999,12.48,202.869995,23.91
2012-03-27,37.939999,38.57,323.833832,12.32,205.440002,23.76
2012-03-28,37.849998,38.689999,328.208221,12.32,201.160004,23.809999
2012-03-29,37.330002,39.75,324.529541,12.5,204.610001,24.17
2012-03-30,37.240002,40.209999,320.940948,12.48,202.509995,23.969999
2012-04-02,36.580002,40.619999,323.783783,12.62,198.050003,23.950001
2012-04-03,38.009998,40.459999,321.631622,12.64,199.660004,23.82
2012-04-04,35.0,40.299999,317.892883,12.51,193.990005,23.459999
2012-04-05,34.48,40.540001,316.476471,12.47,194.389999,23.41
2012-04-09,33.150002,39.77,315.735748,12.22,191.869995,23.1
2012-04-10,32.459999,39.279999,313.743744,11.79,186.979996,22.75
2012-04-11,33.09,39.470001,318.298309,11.91,187.970001,23.0
2012-04-12,33.439999,39.139999,325.830841,12.07,190.690002,23.190001
2012-04-13,33.59,39.259998,312.61261,11.92,188.460007,22.950001
2012-04-16,32.25,39.360001,303.338348,11.88,185.5,22.92
2012-04-17,32.240002,40.080002,305.090088,11.91,188.389999,23.07
2012-04-18,32.66,40.389999,304.029022,11.79,191.070007,23.0
2012-04-19,33.16,40.5,299.949951,11.66,191.100006,22.559999
2012-04-20,33.16,40.59,298.328339,11.41,189.979996,22.860001
2012-04-23,31.940001,39.959999,299.099091,11.35,188.240005,22.74
2012-04-24,31.82,40.32,300.935944,11.39,190.330002,22.42
2012-04-25,32.91,39.310001,305.165161,11.73,194.419998,22.540001
2012-04-26,33.490002,39.709999,308.04303,11.87,195.990005,22.870001
2012-04-27,33.34,39.709999,307.797791,11.6,226.850006,23.01
2012-04-30,33.130001,40.580002,302.727722,11.28,231.899994,22.719999
2012-05-01,33.779999,40.52,302.517517,11.23,230.039993,22.959999
2012-05-02,33.939999,41.32,303.933929,11.1,230.25,23.26
2012-05-03,32.459999,40.110001,305.815826,10.92,229.449997,23.0
2012-05-04,31.83,39.919998,298.783783,10.67,223.990005,23.01
2012-05-07,32.470001,39.82,304.079071,10.66,225.160004,23.02
2012-05-08,30.190001,40.59,306.701691,10.61,223.899994,22.51
2012-05-09,30.059999,40.950001,304.879883,10.69,222.979996,22.469999
2012-05-10,32.959999,41.18,307.137146,10.71,226.690002,22.809999
2012-05-11,32.25,40.950001,302.917908,10.58,227.679993,22.52
2012-05-14,30.059999,40.810001,302.302307,10.32,222.929993,22.34
2012-05-15,29.43,40.43,305.86087,10.15,224.389999,22.610001
2012-05-16,29.18,41.09,314.779785,10.16,224.059998,22.450001
2012-05-17,28.57,40.830002,311.836823,10.01,218.360001,23.559999
2012-05-18,27.559999,40.25,300.500488,10.01,213.850006,23.66
2012-05-21,28.77,40.57,307.362366,10.2,218.110001,24.139999
2012-05-22,30.799999,40.91,300.700714,10.19,215.330002,24.190001
2012-05-23,31.02,41.119999,305.035034,10.41,217.279999,24.860001
2012-05-24,30.280001,40.759998,302.132141,10.59,215.240005,24.700001
2012-05-25,29.809999,41.09,296.061066,10.6,212.889999,24.870001
2012-05-29,31.690001,41.099998,297.467468,10.84,214.75,25.360001
2012-05-30,30.41,41.09,294.409424,10.66,209.229996,25.860001
2012-05-31,29.5,41.259998,290.720734,10.56,212.910004,25.85
2012-06-01,28.15,40.630001,285.775787,10.12,208.220001,24.77
2012-06-04,27.879999,40.830002,289.584595,10.04,214.570007,24.870001
2012-06-05,27.91,40.84,285.490479,10.19,213.210007,24.879999
2012-06-06,29.219999,41.389999,290.575562,10.57,217.639999,25.49
2012-06-07,28.93,41.860001,289.404419,10.55,218.800003,25.25
2012-06-08,30.08,42.639999,290.515503,10.66,218.479996,25.85
2012-06-11,29.120001,42.450001,284.534546,10.45,216.5,25.200001
2012-06-12,29.66,43.650002,282.832825,10.5,216.419998,25.07
2012-06-13,29.77,43.220001,280.825836,10.3,214.729996,24.559999
2012-06-14,29.389999,42.869999,279.80481,10.41,214.449997,25.360001
2012-06-15,29.91,42.689999,282.537537,10.35,218.350006,25.440001
2012-06-18,31.84,42.900002,285.710724,10.34,222.660004,25.530001
2012-06-19,32.09,42.82,291.056061,10.56,224.029999,25.93
2012-06-20,33.779999,42.66,289.044037,10.65,223.020004,26.25
2012-06-21,32.189999,42.220001,282.887878,10.27,220.570007,25.870001
2012-06-22,33.790001,42.900002,286.026031,10.19,222.160004,26.82
2012-06-25,33.110001,42.66,280.630646,10.01,220.070007,27.02
2012-06-26,31.610001,42.52,282.62262,10.01,225.610001,26.809999
2012-06-27,31.959999,42.790001,284.934937,10.02,225.619995,26.790001
2012-06-28,31.41,43.470001,282.437439,10.09,221.309998,27.219999
2012-06-29,31.290001,43.75,290.325317,9.59,228.350006,27.879999
2012-07-02,30.4,43.540001,290.525513,9.39,229.320007,28.02
2012-07-03,30.66,43.900002,294.209198,9.6,229.529999,27.75
2012-07-05,31.23,43.919998,298.25827,9.57,227.059998,27.5
2012-07-06,30.99,43.310001,293.283295,9.5,225.050003,27.6
2012-07-09,31.49,43.23,293.298309,9.45,225.050003,27.620001
2012-07-10,31.27,43.84,291.141144,9.35,219.5,27.639999
2012-07-11,31.51,43.630001,285.88089,9.33,218.369995,27.610001
2012-07-12,32.700001,43.700001,285.525513,9.13,215.360001,27.610001
2012-07-13,34.25,44.09,288.548553,9.27,218.389999,28.299999
2012-07-16,35.959999,43.389999,287.747742,9.26,216.009995,28.059999
2012-07-17,33.349998,43.639999,288.653656,9.34,216.929993,27.76
2012-07-18,32.150002,44.09,290.670685,9.38,217.470001,27.549999
2012-07-19,32.27,43.950001,296.826813,9.35,226.169998,27.440001
2012-07-20,31.790001,43.779999,305.715729,9.21,228.289993,27.1
2012-07-23,30.66,43.5,308.063049,9.17,226.009995,26.07
